topic,category,std_residual,track,significant,direction
pdf,quantifier_distribution,-1.6507681615158654,tags,FALSE,not_significant
google-cloud-platform,quantifier_distribution,1.6972956511389554,tags,FALSE,not_significant
wcf,quantifier_distribution,-1.5471298298415679,tags,FALSE,not_significant
amazon-s3,quantifier_distribution,0.9731164908401028,tags,FALSE,not_significant
ssl,quantifier_distribution,-0.9485995801796402,tags,FALSE,not_significant
testing,quantifier_distribution,-0.6364484314877158,tags,FALSE,not_significant
jenkins,quantifier_distribution,-1.2171670468415652,tags,FALSE,not_significant
npm,quantifier_distribution,-1.255022112543765,tags,FALSE,not_significant
unix,quantifier_distribution,3.4229956265721775,tags,TRUE,over_represented
recursion,quantifier_distribution,3.8739861785028413,tags,TRUE,over_represented
ionic-framework,quantifier_distribution,-2.8285927982567163,tags,TRUE,under_represented
network-programming,quantifier_distribution,0.9708441808474099,tags,FALSE,not_significant
google-app-engine,quantifier_distribution,2.956616807167352,tags,TRUE,over_represented
visual-studio-2010,quantifier_distribution,-2.012833752420312,tags,TRUE,under_represented
mongoose,quantifier_distribution,0.1817211207840105,tags,FALSE,not_significant
assembly,quantifier_distribution,1.9875408830760974,tags,FALSE,not_significant
.net-core,quantifier_distribution,-0.9698483174061755,tags,FALSE,not_significant
android-fragments,quantifier_distribution,-2.9741083980649856,tags,TRUE,under_represented
math,quantifier_distribution,4.0219154860045245,tags,TRUE,over_represented
join,quantifier_distribution,5.424353107951697,tags,TRUE,over_represented
winapi,quantifier_distribution,-0.5320318648096293,tags,FALSE,not_significant
svg,quantifier_distribution,-1.6477841240939333,tags,FALSE,not_significant
rust,quantifier_distribution,-0.25736228826165564,tags,FALSE,not_significant
animation,quantifier_distribution,-0.23958957387433283,tags,FALSE,not_significant
session,quantifier_distribution,-0.02711286503387461,tags,FALSE,not_significant
intellij-idea,quantifier_distribution,-1.101781603208514,tags,FALSE,not_significant
django-models,quantifier_distribution,-1.0873209186745263,tags,FALSE,not_significant
laravel-5,quantifier_distribution,-1.0462588684804435,tags,FALSE,not_significant
curl,quantifier_distribution,-2.6803813673929566,tags,TRUE,under_represented
hadoop,quantifier_distribution,6.301217126438709,tags,TRUE,over_represented
javascript,logical_structure,-0.7000086491732999,tags,FALSE,not_significant
python,logical_structure,-3.2589016191200417,tags,TRUE,under_represented
java,logical_structure,-0.9536032007366876,tags,FALSE,not_significant
c#,logical_structure,-2.0954673316298016,tags,TRUE,under_represented
php,logical_structure,-1.1642264899360408,tags,FALSE,not_significant
android,logical_structure,-4.484592806246492,tags,TRUE,under_represented
html,logical_structure,4.66217093855044,tags,TRUE,over_represented
jquery,logical_structure,-1.183245411953071,tags,FALSE,not_significant
c++,logical_structure,-2.54307604231059,tags,TRUE,under_represented
css,logical_structure,15.70881535503904,tags,TRUE,over_represented
sql,logical_structure,0.45223101041265934,tags,FALSE,not_significant
ios,logical_structure,-1.4839777317074203,tags,FALSE,not_significant
mysql,logical_structure,1.4133254626539684,tags,FALSE,not_significant
r,logical_structure,-0.8585138491416741,tags,FALSE,not_significant
reactjs,logical_structure,-0.001491192637779836,tags,FALSE,not_significant
node.js,logical_structure,0.2671524292355239,tags,FALSE,not_significant
arrays,logical_structure,-0.8857495037187191,tags,FALSE,not_significant
c,logical_structure,-0.8797847418264604,tags,FALSE,not_significant
asp.net,logical_structure,0.23774087453005974,tags,FALSE,not_significant
json,logical_structure,-1.7258897651043859,tags,FALSE,not_significant
.net,logical_structure,1.3743284976406303,tags,FALSE,not_significant
sql-server,logical_structure,-0.2817771037479163,tags,FALSE,not_significant
python-3.x,logical_structure,0.305827113914153,tags,FALSE,not_significant
ruby-on-rails,logical_structure,-0.952673233698519,tags,FALSE,not_significant
swift,logical_structure,-0.38365557270817024,tags,FALSE,not_significant
django,logical_structure,-0.8591004555360181,tags,FALSE,not_significant
angular,logical_structure,-0.3902929502584939,tags,FALSE,not_significant
objective-c,logical_structure,2.16604426273011,tags,TRUE,over_represented
excel,logical_structure,-0.22308858895457717,tags,FALSE,not_significant
pandas,logical_structure,0.7188738986349492,tags,FALSE,not_significant
regex,logical_structure,-2.0191754577408654,tags,TRUE,under_represented
angularjs,logical_structure,-1.9273211777140726,tags,FALSE,not_significant
typescript,logical_structure,-0.9032460101366668,tags,FALSE,not_significant
ruby,logical_structure,0.24271371292533267,tags,FALSE,not_significant
linux,logical_structure,2.3530502411670247,tags,TRUE,over_represented
ajax,logical_structure,-2.18515498993094,tags,TRUE,under_represented
iphone,logical_structure,-0.33882409536551433,tags,FALSE,not_significant
vba,logical_structure,-1.3104045512565154,tags,FALSE,not_significant
xml,logical_structure,0.9303009462129069,tags,FALSE,not_significant
laravel,logical_structure,-0.11367750185168486,tags,FALSE,not_significant
spring,logical_structure,1.4895960390168441,tags,FALSE,not_significant
asp.net-mvc,logical_structure,0.6399223486675055,tags,FALSE,not_significant
database,logical_structure,-0.30221119074975333,tags,FALSE,not_significant
wordpress,logical_structure,0.7598306909124668,tags,FALSE,not_significant
string,logical_structure,-0.9442546875331175,tags,FALSE,not_significant
postgresql,logical_structure,1.0792240451930537,tags,FALSE,not_significant
flutter,logical_structure,-1.4190043157100458,tags,FALSE,not_significant
mongodb,logical_structure,-1.2929021359783548,tags,FALSE,not_significant
wpf,logical_structure,0.7719851336698413,tags,FALSE,not_significant
windows,logical_structure,-1.245522283301211,tags,FALSE,not_significant
bash,logical_structure,-0.3259524386925388,tags,FALSE,not_significant
xcode,logical_structure,-0.9731646837603718,tags,FALSE,not_significant
amazon-web-services,logical_structure,1.0225687189974908,tags,FALSE,not_significant
oracle-database,logical_structure,0.4728660556133777,tags,FALSE,not_significant
git,logical_structure,4.10454589561616,tags,TRUE,over_represented
dataframe,logical_structure,-0.18440732290565504,tags,FALSE,not_significant
spring-boot,logical_structure,4.029596786304885,tags,TRUE,over_represented
azure,logical_structure,1.4127745941039047,tags,FALSE,not_significant
list,logical_structure,-2.167908045348386,tags,TRUE,under_represented
multithreading,logical_structure,0.5421499430648167,tags,FALSE,not_significant
firebase,logical_structure,-1.9701006940078984,tags,FALSE,not_significant
vb.net,logical_structure,-1.9434833686225097,tags,FALSE,not_significant
docker,logical_structure,0.03360602556224167,tags,FALSE,not_significant
react-native,logical_structure,-1.405065092210183,tags,FALSE,not_significant
eclipse,logical_structure,-0.46807135773501796,tags,FALSE,not_significant
algorithm,logical_structure,-0.14028898074985918,tags,FALSE,not_significant
powershell,logical_structure,2.181482184189813,tags,TRUE,over_represented
macos,logical_structure,0.3804538599805626,tags,FALSE,not_significant
numpy,logical_structure,-1.0651692124886685,tags,FALSE,not_significant
visual-studio,logical_structure,0.048826202745906225,tags,FALSE,not_significant
forms,logical_structure,0.18545525019855727,tags,FALSE,not_significant
image,logical_structure,-1.8531544690352826,tags,FALSE,not_significant
function,logical_structure,-0.14549179477959612,tags,FALSE,not_significant
scala,logical_structure,-1.1752063358967146,tags,FALSE,not_significant
vue.js,logical_structure,0.18789130817992056,tags,FALSE,not_significant
twitter-bootstrap,logical_structure,1.1131213551503572,tags,FALSE,not_significant
performance,logical_structure,-0.6504561922691673,tags,FALSE,not_significant
winforms,logical_structure,-0.6732253868839985,tags,FALSE,not_significant
selenium,logical_structure,-1.0927067052360016,tags,FALSE,not_significant
loops,logical_structure,-0.25986282687615275,tags,FALSE,not_significant
kotlin,logical_structure,-1.8781481236943316,tags,FALSE,not_significant
sqlite,logical_structure,-1.0507627657292604,tags,FALSE,not_significant
matlab,logical_structure,-0.00352745692988899,tags,FALSE,not_significant
python-2.7,logical_structure,0.2915671307436598,tags,FALSE,not_significant
hibernate,logical_structure,1.4900507249086061,tags,FALSE,not_significant
shell,logical_structure,2.105040893106305,tags,TRUE,over_represented
express,logical_structure,1.2169772681037576,tags,FALSE,not_significant
dart,logical_structure,-1.1688198544261061,tags,FALSE,not_significant
entity-framework,logical_structure,1.908903776799685,tags,FALSE,not_significant
csv,logical_structure,-1.1953581268261548,tags,FALSE,not_significant
rest,logical_structure,-0.32228706052873884,tags,FALSE,not_significant
apache,logical_structure,3.7711048016111923,tags,TRUE,over_represented
maven,logical_structure,4.220294996812116,tags,TRUE,over_represented
android-studio,logical_structure,-1.1945799425834982,tags,FALSE,not_significant
linq,logical_structure,1.1691205893591796,tags,FALSE,not_significant
dictionary,logical_structure,-9.722478771065705e-4,tags,FALSE,not_significant
qt,logical_structure,-1.9322543563337928,tags,FALSE,not_significant
asp.net-core,logical_structure,-0.9548564697649105,tags,FALSE,not_significant
unit-testing,logical_structure,0.8040562347266643,tags,FALSE,not_significant
facebook,logical_structure,-0.3548961242690398,tags,FALSE,not_significant
swing,logical_structure,1.1801923940988026,tags,FALSE,not_significant
file,logical_structure,-1.7040401419185576,tags,FALSE,not_significant
class,logical_structure,1.621953688618453,tags,FALSE,not_significant
apache-spark,logical_structure,-0.4814541758877971,tags,FALSE,not_significant
tensorflow,logical_structure,0.19793989232194306,tags,FALSE,not_significant
sorting,logical_structure,3.808474856671016,tags,TRUE,over_represented
date,logical_structure,-0.3668210985274259,tags,FALSE,not_significant
unity-game-engine,logical_structure,0.24734165803347113,tags,FALSE,not_significant
t-sql,logical_structure,0.9467582357616194,tags,FALSE,not_significant
go,logical_structure,0.7175897154495039,tags,FALSE,not_significant
authentication,logical_structure,-1.1344218676590732,tags,FALSE,not_significant
symfony,logical_structure,-0.42665647920213057,tags,FALSE,not_significant
for-loop,logical_structure,-0.5617170806352523,tags,FALSE,not_significant
.htaccess,logical_structure,1.4123261920960222,tags,FALSE,not_significant
matplotlib,logical_structure,-0.4721957223855075,tags,FALSE,not_significant
datetime,logical_structure,-0.825408790348936,tags,FALSE,not_significant
opencv,logical_structure,-1.2720266114033394,tags,FALSE,not_significant
google-chrome,logical_structure,-0.2792373521222493,tags,FALSE,not_significant
codeigniter,logical_structure,-1.0714373996069608,tags,FALSE,not_significant
perl,logical_structure,1.3729608939140032,tags,FALSE,not_significant
validation,logical_structure,-0.5341066186704132,tags,FALSE,not_significant
http,logical_structure,0.09780885973598152,tags,FALSE,not_significant
sockets,logical_structure,-0.38273927948927133,tags,FALSE,not_significant
object,logical_structure,0.07740756454961814,tags,FALSE,not_significant
google-maps,logical_structure,-1.4725685197122917,tags,FALSE,not_significant
uitableview,logical_structure,-1.3157081525211225,tags,FALSE,not_significant
xaml,logical_structure,2.0279706192513363,tags,TRUE,over_represented
if-statement,logical_structure,0.7682229934406923,tags,FALSE,not_significant
oop,logical_structure,-1.0922768891226253,tags,FALSE,not_significant
ubuntu,logical_structure,2.80350175256554,tags,TRUE,over_represented
cordova,logical_structure,-0.4751156711634387,tags,FALSE,not_significant
visual-studio-code,logical_structure,0.7733329793373364,tags,FALSE,not_significant
email,logical_structure,-0.20565246450785965,tags,FALSE,not_significant
android-layout,logical_structure,2.346210221175823,tags,TRUE,over_represented
ms-access,logical_structure,-0.026465975466056325,tags,FALSE,not_significant
web-services,logical_structure,0.4538284359407902,tags,FALSE,not_significant
spring-mvc,logical_structure,0.4001478067103172,tags,FALSE,not_significant
ggplot2,logical_structure,1.4945019031584232,tags,FALSE,not_significant
parsing,logical_structure,-0.5633029830187601,tags,FALSE,not_significant
pointers,logical_structure,-0.6963242296399184,tags,FALSE,not_significant
github,logical_structure,1.0966017937229782,tags,FALSE,not_significant
user-interface,logical_structure,0.24619792381129657,tags,FALSE,not_significant
kubernetes,logical_structure,-0.7129685150169387,tags,FALSE,not_significant
c++11,logical_structure,-0.5511016784010452,tags,FALSE,not_significant
selenium-webdriver,logical_structure,-0.19862647646485185,tags,FALSE,not_significant
google-sheets,logical_structure,0.7747573538498068,tags,FALSE,not_significant
elasticsearch,logical_structure,-0.7227824279441921,tags,FALSE,not_significant
google-apps-script,logical_structure,-1.2483740681847624,tags,FALSE,not_significant
templates,logical_structure,-0.641035501608102,tags,FALSE,not_significant
ruby-on-rails-3,logical_structure,1.301274688225513,tags,FALSE,not_significant
security,logical_structure,1.3615345916437251,tags,FALSE,not_significant
variables,logical_structure,-0.07688318041488348,tags,FALSE,not_significant
machine-learning,logical_structure,-0.3086150662039916,tags,FALSE,not_significant
flask,logical_structure,0.0032599146133862893,tags,FALSE,not_significant
sql-server-2008,logical_structure,-0.5156962691373179,tags,FALSE,not_significant
exception,logical_structure,1.174778704285994,tags,FALSE,not_significant
tkinter,logical_structure,-0.36720216541316353,tags,FALSE,not_significant
delphi,logical_structure,2.1707740751176035,tags,TRUE,over_represented
nginx,logical_structure,3.3754370134042597,tags,TRUE,over_represented
listview,logical_structure,-1.5728303360882785,tags,FALSE,not_significant
haskell,logical_structure,1.7294471754468483,tags,FALSE,not_significant
debugging,logical_structure,-0.2004786714655273,tags,FALSE,not_significant
asynchronous,logical_structure,1.2144107419503878,tags,FALSE,not_significant
jpa,logical_structure,-0.24281030788978064,tags,FALSE,not_significant
jsp,logical_structure,-0.8416203679052864,tags,FALSE,not_significant
web-scraping,logical_structure,-1.4817494971560499,tags,FALSE,not_significant
gradle,logical_structure,-1.2801593178315598,tags,FALSE,not_significant
batch-file,logical_structure,-0.9044080218162144,tags,FALSE,not_significant
generics,logical_structure,-0.6571117990173954,tags,FALSE,not_significant
xamarin,logical_structure,0.03276948918862778,tags,FALSE,not_significant
pdf,logical_structure,-0.7161425128935811,tags,FALSE,not_significant
google-cloud-platform,logical_structure,0.12498122085644142,tags,FALSE,not_significant
wcf,logical_structure,-1.4474904408468494,tags,FALSE,not_significant
amazon-s3,logical_structure,0.8928804678309986,tags,FALSE,not_significant
ssl,logical_structure,1.6699151112666155,tags,FALSE,not_significant
testing,logical_structure,0.12103415095312316,tags,FALSE,not_significant
jenkins,logical_structure,0.43268098342457434,tags,FALSE,not_significant
npm,logical_structure,2.1502344324356475,tags,TRUE,over_represented
unix,logical_structure,1.6731386980985608,tags,FALSE,not_significant
recursion,logical_structure,-0.019437755021537776,tags,FALSE,not_significant
ionic-framework,logical_structure,-1.1793900220777898,tags,FALSE,not_significant
network-programming,logical_structure,-0.11746507502427524,tags,FALSE,not_significant
google-app-engine,logical_structure,0.1756553827368731,tags,FALSE,not_significant
visual-studio-2010,logical_structure,1.3799349500727411,tags,FALSE,not_significant
mongoose,logical_structure,0.32243228309758915,tags,FALSE,not_significant
assembly,logical_structure,0.8863398410991423,tags,FALSE,not_significant
.net-core,logical_structure,0.8069095651297424,tags,FALSE,not_significant
android-fragments,logical_structure,-1.4743070629825898,tags,FALSE,not_significant
math,logical_structure,-0.23088805124293543,tags,FALSE,not_significant
join,logical_structure,1.02361502202104,tags,FALSE,not_significant
winapi,logical_structure,0.2605041460844225,tags,FALSE,not_significant
svg,logical_structure,2.6712046591623806,tags,TRUE,over_represented
rust,logical_structure,0.055590917191723876,tags,FALSE,not_significant
animation,logical_structure,-0.44953565645861543,tags,FALSE,not_significant
session,logical_structure,-0.10328899509745768,tags,FALSE,not_significant
intellij-idea,logical_structure,0.4127056041826592,tags,FALSE,not_significant
django-models,logical_structure,-0.6701479284453251,tags,FALSE,not_significant
laravel-5,logical_structure,-0.536262043855357,tags,FALSE,not_significant
curl,logical_structure,0.2584229760390585,tags,FALSE,not_significant
hadoop,logical_structure,0.5197713745439092,tags,FALSE,not_significant
javascript,epistemic,-23.38182155747384,tags,TRUE,under_represented
python,epistemic,-1.4260200798217675,tags,FALSE,not_significant
java,epistemic,16.97376130689504,tags,TRUE,over_represented
c#,epistemic,13.635499740550038,tags,TRUE,over_represented
php,epistemic,8.06472583676604,tags,TRUE,over_represented
android,epistemic,2.0968466354996806,tags,TRUE,over_represented
html,epistemic,-34.01408671318483,tags,TRUE,under_represented
jquery,epistemic,-17.17722404863209,tags,TRUE,under_represented
c++,epistemic,27.480637605938146,tags,TRUE,over_represented
css,epistemic,-35.98912741821728,tags,TRUE,under_represented
sql,epistemic,12.87661452502928,tags,TRUE,over_represented
ios,epistemic,2.755494934060989,tags,TRUE,over_represented
mysql,epistemic,9.029441282822111,tags,TRUE,over_represented
r,epistemic,-15.157137823303668,tags,TRUE,under_represented
reactjs,epistemic,-8.556991769441504,tags,TRUE,under_represented
node.js,epistemic,0.7527614583498733,tags,FALSE,not_significant
arrays,epistemic,-5.3285362660521685,tags,TRUE,under_represented
c,epistemic,33.105750042842075,tags,TRUE,over_represented
asp.net,epistemic,1.5033002497503325,tags,FALSE,not_significant
json,epistemic,-0.8617463873208167,tags,FALSE,not_significant
.net,epistemic,9.02258760040963,tags,TRUE,over_represented
sql-server,epistemic,10.912524229630959,tags,TRUE,over_represented
python-3.x,epistemic,-4.297154318186879,tags,TRUE,under_represented
ruby-on-rails,epistemic,-4.307933576651245,tags,TRUE,under_represented
swift,epistemic,-4.835728208346961,tags,TRUE,under_represented
django,epistemic,-1.2263911888342225,tags,FALSE,not_significant
angular,epistemic,-7.526894835442288,tags,TRUE,under_represented
objective-c,epistemic,8.083347266408632,tags,TRUE,over_represented
excel,epistemic,-6.436610224337172,tags,TRUE,under_represented
pandas,epistemic,-11.306292810170595,tags,TRUE,under_represented
regex,epistemic,-1.653365023010088,tags,FALSE,not_significant
angularjs,epistemic,-8.93588542283087,tags,TRUE,under_represented
typescript,epistemic,-6.7205707802420696,tags,TRUE,under_represented
ruby,epistemic,-0.8302410948103504,tags,FALSE,not_significant
linux,epistemic,15.042012354349101,tags,TRUE,over_represented
ajax,epistemic,4.188978709874077,tags,TRUE,over_represented
iphone,epistemic,3.701773029687471,tags,TRUE,over_represented
vba,epistemic,-6.151568019670816,tags,TRUE,under_represented
xml,epistemic,-3.1766329749795994,tags,TRUE,under_represented
laravel,epistemic,-0.01863024925781522,tags,FALSE,not_significant
spring,epistemic,6.356239711045644,tags,TRUE,over_represented
asp.net-mvc,epistemic,-6.067762177789003,tags,TRUE,under_represented
database,epistemic,-1.0529926270734171,tags,FALSE,not_significant
wordpress,epistemic,-4.427916685179707,tags,TRUE,under_represented
string,epistemic,3.1077684098487603,tags,TRUE,over_represented
postgresql,epistemic,5.933852670386857,tags,TRUE,over_represented
flutter,epistemic,-9.441186398141387,tags,TRUE,under_represented
mongodb,epistemic,-2.4986276103629423,tags,TRUE,under_represented
wpf,epistemic,-4.350726417541323,tags,TRUE,under_represented
windows,epistemic,8.073645655100172,tags,TRUE,over_represented
bash,epistemic,1.1257575234026338,tags,FALSE,not_significant
xcode,epistemic,-1.4045256905448338,tags,FALSE,not_significant
amazon-web-services,epistemic,4.743876815485629,tags,TRUE,over_represented
oracle-database,epistemic,15.83451634911141,tags,TRUE,over_represented
git,epistemic,-7.979557711488465,tags,TRUE,under_represented
dataframe,epistemic,-9.900889811457555,tags,TRUE,under_represented
spring-boot,epistemic,2.8265749889534004,tags,TRUE,over_represented
azure,epistemic,-8.2631316940427,tags,TRUE,under_represented
list,epistemic,-4.514940351790429,tags,TRUE,under_represented
multithreading,epistemic,14.985158594195026,tags,TRUE,over_represented
firebase,epistemic,-1.0121564710030009,tags,FALSE,not_significant
vb.net,epistemic,0.40116292552496957,tags,FALSE,not_significant
docker,epistemic,2.9591567494081366,tags,TRUE,over_represented
react-native,epistemic,-5.380558571308878,tags,TRUE,under_represented
eclipse,epistemic,-1.820038021728468,tags,FALSE,not_significant
algorithm,epistemic,10.12119516153266,tags,TRUE,over_represented
powershell,epistemic,0.21279711182118616,tags,FALSE,not_significant
macos,epistemic,2.8277574210624503,tags,TRUE,over_represented
numpy,epistemic,-0.8415106492854324,tags,FALSE,not_significant
visual-studio,epistemic,-1.5335542521198182,tags,FALSE,not_significant
forms,epistemic,-9.090939295864061,tags,TRUE,under_represented
image,epistemic,-3.849983852722856,tags,TRUE,under_represented
function,epistemic,-5.380235884789424,tags,TRUE,under_represented
scala,epistemic,-0.11730005450767457,tags,FALSE,not_significant
vue.js,epistemic,-3.6363106540643204,tags,TRUE,under_represented
twitter-bootstrap,epistemic,-11.901822730823369,tags,TRUE,under_represented
performance,epistemic,12.453074894213605,tags,TRUE,over_represented
winforms,epistemic,-1.5402854678856885,tags,FALSE,not_significant
selenium,epistemic,3.291532337552127,tags,TRUE,over_represented
loops,epistemic,-3.074136025054885,tags,TRUE,under_represented
kotlin,epistemic,-0.785137360310027,tags,FALSE,not_significant
sqlite,epistemic,6.659434053376305,tags,TRUE,over_represented
matlab,epistemic,1.3370194683549574,tags,FALSE,not_significant
python-2.7,epistemic,1.1702775280526228,tags,FALSE,not_significant
hibernate,epistemic,9.684510771404376,tags,TRUE,over_represented
shell,epistemic,1.4820860987542255,tags,FALSE,not_significant
express,epistemic,1.0985408495327977,tags,FALSE,not_significant
dart,epistemic,-7.095818956265501,tags,TRUE,under_represented
entity-framework,epistemic,0.5564487616386933,tags,FALSE,not_significant
csv,epistemic,1.1077092821818397,tags,FALSE,not_significant
rest,epistemic,0.45516662261334506,tags,FALSE,not_significant
apache,epistemic,5.142938712397238,tags,TRUE,over_represented
maven,epistemic,-2.5023870651671998,tags,TRUE,under_represented
android-studio,epistemic,-3.2687537218279585,tags,TRUE,under_represented
linq,epistemic,4.163698529422269,tags,TRUE,over_represented
dictionary,epistemic,-1.2231821928474607,tags,FALSE,not_significant
qt,epistemic,6.987359135082127,tags,TRUE,over_represented
asp.net-core,epistemic,-5.2973406601756805,tags,TRUE,under_represented
unit-testing,epistemic,-1.3254136421178653,tags,FALSE,not_significant
facebook,epistemic,0.4082155863125362,tags,FALSE,not_significant
swing,epistemic,-4.95420504544178,tags,TRUE,under_represented
file,epistemic,6.966482055071184,tags,TRUE,over_represented
class,epistemic,-6.977778297839412,tags,TRUE,under_represented
apache-spark,epistemic,2.095566756816962,tags,TRUE,over_represented
tensorflow,epistemic,0.8644622059765631,tags,FALSE,not_significant
sorting,epistemic,-0.28521830060721354,tags,FALSE,not_significant
date,epistemic,3.28808886687575,tags,TRUE,over_represented
unity-game-engine,epistemic,1.7192678905379803,tags,FALSE,not_significant
t-sql,epistemic,6.7905193118518925,tags,TRUE,over_represented
go,epistemic,-2.1918017744220046,tags,TRUE,under_represented
authentication,epistemic,0.1405339106023325,tags,FALSE,not_significant
symfony,epistemic,5.129176783516418,tags,TRUE,over_represented
for-loop,epistemic,0.30595728882825074,tags,FALSE,not_significant
.htaccess,epistemic,-2.51298552353144,tags,TRUE,under_represented
matplotlib,epistemic,-6.777012344961905,tags,TRUE,under_represented
datetime,epistemic,3.677075707661368,tags,TRUE,over_represented
opencv,epistemic,4.084027042368121,tags,TRUE,over_represented
google-chrome,epistemic,0.29344982676295717,tags,FALSE,not_significant
codeigniter,epistemic,-1.7557255364772186,tags,FALSE,not_significant
perl,epistemic,1.0814684765560085,tags,FALSE,not_significant
validation,epistemic,-4.787135274800865,tags,TRUE,under_represented
http,epistemic,5.488669697742784,tags,TRUE,over_represented
sockets,epistemic,17.45834480897443,tags,TRUE,over_represented
object,epistemic,-3.7230780916466215,tags,TRUE,under_represented
google-maps,epistemic,-3.363113904137174,tags,TRUE,under_represented
uitableview,epistemic,-3.075394451953121,tags,TRUE,under_represented
xaml,epistemic,-4.490925911172456,tags,TRUE,under_represented
if-statement,epistemic,-0.7178303560952354,tags,FALSE,not_significant
oop,epistemic,-6.785820923258305,tags,TRUE,under_represented
ubuntu,epistemic,6.304577804924824,tags,TRUE,over_represented
cordova,epistemic,-0.3712881167299902,tags,FALSE,not_significant
visual-studio-code,epistemic,-3.991519610750394,tags,TRUE,under_represented
email,epistemic,5.54131218694018,tags,TRUE,over_represented
android-layout,epistemic,-6.763993698140863,tags,TRUE,under_represented
ms-access,epistemic,-1.6819959452548887,tags,FALSE,not_significant
web-services,epistemic,0.6321584805345971,tags,FALSE,not_significant
spring-mvc,epistemic,0.42905000358205875,tags,FALSE,not_significant
ggplot2,epistemic,-10.25377157374199,tags,TRUE,under_represented
parsing,epistemic,1.6332546092423672,tags,FALSE,not_significant
pointers,epistemic,6.189421287034453,tags,TRUE,over_represented
github,epistemic,-4.9029166291027195,tags,TRUE,under_represented
user-interface,epistemic,-7.2646063683020206,tags,TRUE,under_represented
kubernetes,epistemic,-3.0828700092592625,tags,TRUE,under_represented
c++11,epistemic,4.200370243306566,tags,TRUE,over_represented
selenium-webdriver,epistemic,3.795400450953788,tags,TRUE,over_represented
google-sheets,epistemic,-10.247587994103872,tags,TRUE,under_represented
elasticsearch,epistemic,2.5267079457472224,tags,TRUE,over_represented
google-apps-script,epistemic,-9.614349372948503,tags,TRUE,under_represented
templates,epistemic,-3.896946844646064,tags,TRUE,under_represented
ruby-on-rails-3,epistemic,-1.7527841058038012,tags,FALSE,not_significant
security,epistemic,1.2778060475862667,tags,FALSE,not_significant
variables,epistemic,-3.640299840970059,tags,TRUE,under_represented
machine-learning,epistemic,-2.020428297373675,tags,TRUE,under_represented
flask,epistemic,0.918289830077956,tags,FALSE,not_significant
sql-server-2008,epistemic,3.829946170598082,tags,TRUE,over_represented
exception,epistemic,10.273324328249851,tags,TRUE,over_represented
tkinter,epistemic,-8.530744425909553,tags,TRUE,under_represented
delphi,epistemic,8.51187631843701,tags,TRUE,over_represented
nginx,epistemic,3.502011844864361,tags,TRUE,over_represented
listview,epistemic,-5.476828308958678,tags,TRUE,under_represented
haskell,epistemic,-2.8697603137012813,tags,TRUE,under_represented
debugging,epistemic,4.881146028621102,tags,TRUE,over_represented
asynchronous,epistemic,3.4479256799820455,tags,TRUE,over_represented
jpa,epistemic,5.471862890179591,tags,TRUE,over_represented
jsp,epistemic,0.8667515514885674,tags,FALSE,not_significant
web-scraping,epistemic,4.848826082446217,tags,TRUE,over_represented
gradle,epistemic,1.0264903526879083,tags,FALSE,not_significant
batch-file,epistemic,0.8027953600416544,tags,FALSE,not_significant
generics,epistemic,-3.31704547037915,tags,TRUE,under_represented
xamarin,epistemic,-2.6039296572011863,tags,TRUE,under_represented
pdf,epistemic,1.0062104018080804,tags,FALSE,not_significant
google-cloud-platform,epistemic,1.1779202641895719,tags,FALSE,not_significant
wcf,epistemic,2.3047903655037887,tags,TRUE,over_represented
amazon-s3,epistemic,3.567473587474606,tags,TRUE,over_represented
ssl,epistemic,7.7772491573509,tags,TRUE,over_represented
testing,epistemic,0.2356670470853911,tags,FALSE,not_significant
jenkins,epistemic,0.37170518869184943,tags,FALSE,not_significant
npm,epistemic,-1.8934351328521257,tags,FALSE,not_significant
unix,epistemic,3.13392448030166,tags,TRUE,over_represented
recursion,epistemic,0.9042138284546359,tags,FALSE,not_significant
ionic-framework,epistemic,-1.8125294013586937,tags,FALSE,not_significant
network-programming,epistemic,6.7888285982463925,tags,TRUE,over_represented
google-app-engine,epistemic,0.559465719034078,tags,FALSE,not_significant
visual-studio-2010,epistemic,0.5597832947266004,tags,FALSE,not_significant
mongoose,epistemic,-0.16679314487625937,tags,FALSE,not_significant
assembly,epistemic,7.428107543003738,tags,TRUE,over_represented
.net-core,epistemic,0.7634156005178397,tags,FALSE,not_significant
android-fragments,epistemic,-3.5138123783026454,tags,TRUE,under_represented
math,epistemic,2.1644715872492184,tags,TRUE,over_represented
join,epistemic,0.07989505357321053,tags,FALSE,not_significant
winapi,epistemic,10.120977799364505,tags,TRUE,over_represented
svg,epistemic,-6.4406463683419775,tags,TRUE,under_represented
rust,epistemic,-4.42074814405545,tags,TRUE,under_represented
animation,epistemic,-6.665168631845296,tags,TRUE,under_represented
session,epistemic,5.313776384514627,tags,TRUE,over_represented
intellij-idea,epistemic,-0.9058419236210921,tags,FALSE,not_significant
django-models,epistemic,-4.077157120329006,tags,TRUE,under_represented
laravel-5,epistemic,-1.1546854454585547,tags,FALSE,not_significant
curl,epistemic,7.51418699837619,tags,TRUE,over_represented
hadoop,epistemic,1.9616665528052548,tags,FALSE,not_significant
javascript,comparison_measurement,-10.161285217657793,tags,TRUE,under_represented
python,comparison_measurement,11.356146866985858,tags,TRUE,over_represented
java,comparison_measurement,-5.341274543244498,tags,TRUE,under_represented
