topic,category,n_miscomm,n_no_miscomm,n_total,p_value,estimate,ci_lower,ci_upper,p_adj,significant,direction
vb.net,quantifier_distribution,134,138710,138844,0.6328070988749369,9.65111924173893e-4,-1.2466850658326493e-4,2.0290664775416954e-4,0.6661127356578282,FALSE,not_significant
docker,quantifier_distribution,90,134218,134308,0.0020915861169323504,6.701015576138428e-4,-3.948274973315244e-4,-1.1695509461767128e-4,0.0045788284034534894,TRUE,below_baseline
react-native,quantifier_distribution,38,128315,128353,1.2307364198681907e-13,2.960585260960009e-4,-7.248449691447537e-4,-5.350236858401259e-4,1.1721299236839911e-12,TRUE,below_baseline
eclipse,quantifier_distribution,84,122020,122104,0.0063398897970447215,6.879381510843215e-4,-3.856283517859188e-4,-9.048105322231943e-5,0.012310465625329557,TRUE,below_baseline
algorithm,quantifier_distribution,578,120074,120652,0,0.004790637536054106,0.0034748381428736297,0.004254451222057701,0,TRUE,above_baseline
powershell,quantifier_distribution,84,118095,118179,0.015195282762091438,7.107861802858376e-4,-3.676466454990274e-4,-6.276670110617866e-5,0.02619876338291627,TRUE,below_baseline
macos,quantifier_distribution,69,114720,114789,3.0234659918275e-4,6.011028931343596e-4,-4.672065480280007e-4,-1.8257337288016137e-4,8.51680561078169e-4,TRUE,below_baseline
numpy,quantifier_distribution,143,113947,114090,2.9002238549412243e-4,0.0012533964414059076,1.2173527657980212e-4,5.330718990551319e-4,8.286353871260642e-4,TRUE,above_baseline
visual-studio,quantifier_distribution,74,113406,113480,0.0024586663689653374,6.520972858653507e-4,-4.2292570539782e-4,-1.2486543004835984e-4,0.005231205040351782,TRUE,below_baseline
forms,quantifier_distribution,82,111688,111770,0.034839644600685275,7.336494587098505e-4,-3.515492140706848e-4,-3.3137575686495414e-5,0.05486558204832327,FALSE,not_significant
image,quantifier_distribution,84,111297,111381,0.05987180646428815,7.541681256228621e-4,-3.3350686942841377e-4,-1.014258650274333e-5,0.09071485827922447,FALSE,not_significant
function,quantifier_distribution,114,110753,110867,0.2641564659908279,0.0010282590852102068,-8.678861258581361e-5,2.9132107582934604e-4,0.30538319767725775,FALSE,not_significant
scala,quantifier_distribution,85,110661,110746,0.08354144937962953,7.675220775468189e-4,-3.220331469749239e-4,5.091594891680305e-6,0.12107456431830366,FALSE,not_significant
vue.js,quantifier_distribution,65,105014,105079,0.0010702199935150427,6.185822095756526e-4,-4.582416280463559e-4,-1.5657965997922018e-4,0.0024559742552604995,TRUE,below_baseline
twitter-bootstrap,quantifier_distribution,68,101348,101416,0.007566194075667778,6.705056401356788e-4,-4.1526987401342653e-4,-9.570455289209715e-5,0.014142418833023883,TRUE,below_baseline
performance,quantifier_distribution,312,100846,101158,3.1366826920161767e-111,0.0030842839913798217,0.0018163643887069622,0.0025002178868758,2.0911217946774514e-109,TRUE,above_baseline
winforms,quantifier_distribution,98,98408,98506,0.47827626191059514,9.948632570604837e-4,-1.283813381950505e-4,2.6612214513913664e-4,0.5255783097918628,FALSE,not_significant
selenium,quantifier_distribution,37,98057,98094,1.638720502934886e-8,3.771892266601423e-4,-6.709326322493863e-4,-4.2667462160721057e-4,7.920941056116128e-8,TRUE,below_baseline
loops,quantifier_distribution,145,96045,96190,3.4351089298988446e-9,0.0015074332051148768,3.3596062227676034e-4,8.269200807761119e-4,1.807952068367813e-8,TRUE,above_baseline
kotlin,quantifier_distribution,41,94375,94416,6.937347557159464e-7,4.3424843246907307e-4,-6.251998299651815e-4,-3.5828901227355356e-4,2.569387984133135e-6,TRUE,below_baseline
sqlite,quantifier_distribution,90,93695,93785,0.7352873714770713,9.596417337527323e-4,-1.648943695579632e-4,2.3219212988654652e-4,0.7580282180175992,FALSE,not_significant
matlab,quantifier_distribution,96,93293,93389,0.3066698767351454,0.0010279583248562465,-1.0392402216825297e-4,3.0785496470386474e-4,0.3504798591258804,FALSE,not_significant
python-2.7,quantifier_distribution,70,93012,93082,0.08146695561466412,7.520250961517801e-4,-3.504965370071193e-4,2.5610221337982577e-6,0.1189298622111885,FALSE,not_significant
hibernate,quantifier_distribution,53,92787,92840,3.806445449798232e-4,5.708746230073244e-4,-5.092534485796874e-4,-2.0098301258254504e-4,0.0010287690404860086,TRUE,below_baseline
shell,quantifier_distribution,92,92352,92444,0.48998240830828665,9.95197092293713e-4,-1.344220434613987e-4,2.728305208719434e-4,0.5354998997904773,FALSE,not_significant
express,quantifier_distribution,49,92201,92250,8.20779041980992e-5,5.311653116531165e-4,-5.440150289661612e-4,-2.4564005490448703e-4,2.5254739753261294e-4,TRUE,below_baseline
dart,quantifier_distribution,38,91845,91883,3.355127497067982e-7,4.1356943068902846e-4,-6.444589630665561e-4,-3.803878827322684e-4,1.266085847950182e-6,TRUE,below_baseline
entity-framework,quantifier_distribution,98,90393,90491,0.12134139712853732,0.0010829806279077478,-5.766097330976003e-5,3.7163652194837434e-4,0.1596597330638649,FALSE,not_significant
csv,quantifier_distribution,123,89476,89599,1.1614853204150603e-5,0.0013727831783836874,2.0404408972266846e-4,6.895365598678251e-4,4.00512179453469e-5,TRUE,above_baseline
rest,quantifier_distribution,85,89294,89379,0.8061571515247774,9.510063885252688e-4,-1.7743350596877424e-4,2.274605758424306e-4,0.8226093382905892,FALSE,not_significant
apache,quantifier_distribution,61,89222,89283,0.01723537595394428,6.832207699114053e-4,-4.1460307880611814e-4,-7.094108854795262e-5,0.029212501616854708,TRUE,below_baseline
maven,quantifier_distribution,54,87031,87085,0.003033370500720659,6.20083826146868e-4,-4.7169771499813663e-4,-1.401203398850086e-4,0.0061905520422870595,TRUE,below_baseline
android-studio,quantifier_distribution,33,86729,86762,1.29104347739167e-7,3.8035084483990686e-4,-6.759643023023423e-4,-4.153197151947254e-4,5.16417390956668e-7,TRUE,below_baseline
linq,quantifier_distribution,128,86329,86457,9.042843097532193e-8,0.0014805047595914732,2.979297935072036e-4,8.110940184988615e-4,3.767851290638414e-7,TRUE,above_baseline
dictionary,quantifier_distribution,130,85626,85756,1.4868255314522553e-8,0.0015159289145948971,3.2925735802327613e-4,8.506147639896369e-4,7.434127657261276e-8,TRUE,above_baseline
qt,quantifier_distribution,62,84700,84762,0.06296704713502743,7.314598522923008e-4,-3.769497220470038e-4,-1.2116280545275843e-5,0.09398066736571259,FALSE,not_significant
asp.net-core,quantifier_distribution,66,83904,83970,0.18293640131908348,7.859949982136477e-4,-3.2994360824671945e-4,4.9947897497133634e-5,0.22725018797401672,FALSE,not_significant
unit-testing,quantifier_distribution,72,83306,83378,0.553885088899094,8.635371440907674e-4,-2.6220852297068433e-4,1.3729710397533776e-4,0.5955753644076279,FALSE,not_significant
facebook,quantifier_distribution,54,81790,81844,0.012393789500269143,6.597917990323053e-4,-4.425465878511728e-4,-8.985552126109783e-5,0.02174349035134937,TRUE,below_baseline
swing,quantifier_distribution,74,81026,81100,0.899295608346213,9.124537607891492e-4,-0.00022169928436143762,1.9462109876285463e-4,0.9038146817549879,FALSE,not_significant
file,quantifier_distribution,104,80462,80566,6.8139584529025e-4,0.0012908671151602414,1.1664009071289585e-4,6.131084324307056e-4,0.0016846849680586054,TRUE,above_baseline
class,quantifier_distribution,131,79341,79472,2.4643355814313446e-11,0.0016483793034024563,4.400803031217665e-4,0.001004692596506265,1.6428903876208965e-10,TRUE,above_baseline
apache-spark,quantifier_distribution,96,79118,79214,0.008293224334169477,0.0012119069861388138,4.332436622781554e-5,5.285038988729309e-4,0.015078589698489957,TRUE,above_baseline
tensorflow,quantifier_distribution,62,77779,77841,0.23555187160847854,7.964954201513341e-4,-3.280566346232085e-4,6.906176774899544e-5,0.28379743567286575,FALSE,not_significant
sorting,quantifier_distribution,146,76703,76849,9.044049874336652e-19,0.0018998295358430169,6.657189911941066e-4,0.0012819543733150458,1.1305062342920815e-17,TRUE,above_baseline
date,quantifier_distribution,65,76649,76714,0.47429846139085224,8.473029694710222e-4,-2.8494885663387157e-4,1.2756908839903469e-4,0.52408669766945,FALSE,not_significant
unity-game-engine,quantifier_distribution,56,74831,74887,0.10932613333116635,7.47793341968566e-4,-3.743643240375431e-4,1.796530079779365e-5,0.1497618264810498,FALSE,not_significant
t-sql,quantifier_distribution,165,73383,73548,1.2338837039718283e-31,0.002243432860172948,9.75295288287705e-4,0.00165958472488131,2.2434249163124154e-30,TRUE,above_baseline
go,quantifier_distribution,50,72718,72768,0.0343311117747181,6.871152154793316e-4,-4.296607312135675e-4,-4.809454500465056e-5,0.054493828213838254,FALSE,not_significant
authentication,quantifier_distribution,43,72619,72662,0.00308622342587729,5.917811235583937e-4,-5.114613782520531e-4,-1.5696208180804086e-4,0.0062347947997521014,TRUE,below_baseline
symfony,quantifier_distribution,34,72612,72646,5.010878160196564e-5,4.6802301572006715e-4,-6.157260936241769e-4,-3.002135821125701e-4,1.5907549714909726e-4,TRUE,below_baseline
for-loop,quantifier_distribution,98,71674,71772,1.1247471205944401e-4,0.0013654349885749318,1.6901199151989104e-4,7.098722784530912e-4,3.3080797664542357e-4,TRUE,above_baseline
.htaccess,quantifier_distribution,46,71650,71696,0.012384682049931543,6.415978576210668e-4,-4.701491384825501e-4,-9.864085345219766e-5,0.02174349035134937,TRUE,below_baseline
matplotlib,quantifier_distribution,57,71417,71474,0.2593174486436709,7.974927945826455e-4,-3.3581145968836955e-4,7.881134167677918e-5,0.3022237380243997,FALSE,not_significant
datetime,quantifier_distribution,74,71046,71120,0.3162232812884672,0.0010404949381327335,-1.227583828156851e-4,3.517625519042708e-4,0.3593446378278037,FALSE,not_significant
opencv,quantifier_distribution,62,70844,70906,0.6519418751196739,8.743970891038841e-4,-2.694961014067767e-4,1.6630457243766347e-4,0.6826616493399728,FALSE,not_significant
google-chrome,quantifier_distribution,47,69169,69216,0.03285625719113037,6.790337494220989e-4,-4.414082133207093e-4,-5.2509995011974136e-5,0.05257001150580859,FALSE,not_significant
codeigniter,quantifier_distribution,45,68561,68606,0.020160122743701606,6.559193073492114e-4,-4.620443474168752e-4,-7.810274506158324e-5,0.03360020457283601,TRUE,below_baseline
perl,quantifier_distribution,90,67943,68033,6.822974120637352e-4,0.001322887422280364,1.234946676415844e-4,6.702944697422621e-4,0.0016846849680586054,TRUE,above_baseline
validation,quantifier_distribution,51,66424,66475,0.17880988858076713,7.672057164347499e-4,-3.696217797948109e-4,5.204750548742947e-5,0.22351236072595893,FALSE,not_significant
http,quantifier_distribution,49,66360,66409,0.11132960379362965,7.378517971961631e-4,-3.9502227772831417e-4,1.8740164943759118e-5,0.15044541053193194,FALSE,not_significant
sockets,quantifier_distribution,79,64784,64863,0.014676409822589437,0.0012179516827775466,2.3268838415974947e-5,5.60648819962237e-4,0.025524190995807716,TRUE,above_baseline
object,quantifier_distribution,90,64610,64700,1.039887878871128e-4,0.0013910355486862441,1.7759603981561345e-4,7.524893503799935e-4,3.1041429220033675e-4,TRUE,above_baseline
google-maps,quantifier_distribution,24,64500,64524,3.755944120704266e-6,3.719546215361726e-4,-7.033237658381371e-4,-4.047526982663989e-4,1.341408614537238e-5,TRUE,below_baseline
uitableview,quantifier_distribution,57,63466,63523,0.8123892998256912,8.973127843458275e-4,-2.6184293537699697e-4,2.0448279689177061e-4,0.8247607104829352,FALSE,not_significant
xaml,quantifier_distribution,45,62173,62218,0.09674591659698703,7.232633642997203e-4,-4.143265847319595e-4,8.867606154518826e-6,0.13580213956258028,FALSE,not_significant
if-statement,quantifier_distribution,70,61946,62016,0.09744843601630941,0.0011287409700722394,-6.180560942172148e-5,0.00046730184238931893,0.13580213956258028,FALSE,not_significant
oop,quantifier_distribution,135,61860,61995,1.710129906792807e-24,0.0021775949673360755,8.844663785858139e-4,0.0016187378489094558,2.6309690873735493e-23,TRUE,above_baseline
ubuntu,quantifier_distribution,46,58883,58929,0.2463848359077798,7.806003835123624e-4,-3.7121530270666197e-4,8.043036255450547e-5,0.293315280842595,FALSE,not_significant
cordova,quantifier_distribution,8,58221,58229,3.968099198942257e-10,1.3738858644318124e-4,-8.845858043032182e-4,-6.926227299873006e-4,2.4049086054195497e-9,TRUE,below_baseline
visual-studio-code,quantifier_distribution,13,58187,58200,2.5290094959339044e-8,2.2336769759450173e-4,-8.246494468201642e-4,-5.806008651677136e-4,1.1240042204150687e-7,TRUE,below_baseline
email,quantifier_distribution,42,57923,57965,0.11120398693893087,7.245751746743725e-4,-4.20812850118148e-4,1.7977492290011647e-5,0.15044541053193194,FALSE,not_significant
android-layout,quantifier_distribution,41,57680,57721,0.08874945213086582,7.103134041336775e-4,-4.3337026618708375e-4,2.0113672775575744e-6,0.12588574770335578,FALSE,not_significant
ms-access,quantifier_distribution,99,57597,57696,4.848907241912885e-10,0.0017158901830282862,4.519629371946244e-4,0.0011278317216850667,2.852298377595815e-9,TRUE,above_baseline
web-services,quantifier_distribution,34,57637,57671,0.007947362781128602,5.895510741967367e-4,-5.349278958500614e-4,-1.3795566293334664e-4,0.014582317029593766,TRUE,below_baseline
spring-mvc,quantifier_distribution,28,57186,57214,6.00720924576963e-4,4.89390708567833e-4,-6.182405745172236e-4,-2.549637155239917e-4,0.0015403100630178538,TRUE,below_baseline
ggplot2,quantifier_distribution,74,57118,57192,0.003880263978816419,0.0012938872569590153,7.302998344760705e-5,6.627588232935423e-4,0.007760527957632838,TRUE,above_baseline
parsing,quantifier_distribution,61,56945,57006,0.25875044681726295,0.0010700628004069747,-1.2459534017731679e-4,4.1273523381438497e-4,0.3022237380243997,FALSE,not_significant
pointers,quantifier_distribution,69,56865,56934,0.025116508037114113,0.0012119296026978606,-1.0929949967834881e-7,5.719827977185184e-4,0.040839850466852214,TRUE,above_baseline
github,quantifier_distribution,41,56613,56654,0.11373256114641525,7.236911780280298e-4,-4.2407806452672754e-4,1.9474713405905758e-5,0.15164341486188698,FALSE,not_significant
user-interface,quantifier_distribution,43,56479,56522,0.19697577305086894,7.607657195428329e-4,-3.928568189470794e-4,6.240255085586394e-5,0.24317996672946782,FALSE,not_significant
kubernetes,quantifier_distribution,35,56478,56513,0.01662389085128999,6.193265266398882e-4,-5.121474010869933e-4,-1.0118525281011166e-4,0.028416907438102542,TRUE,below_baseline
c++11,quantifier_distribution,81,56428,56509,7.547282824416886e-5,0.0014333999893822223,1.9523373216046242e-4,8.19580539427101e-4,2.358525882630277e-4,TRUE,above_baseline
selenium-webdriver,quantifier_distribution,26,56120,56146,3.13203306693264e-4,4.630784027357247e-4,-6.412924070292684e-4,-2.845364946761635e-4,8.700091852590667e-4,TRUE,below_baseline
google-sheets,quantifier_distribution,59,55950,56009,0.32216391028961827,0.0010534021318002464,-1.4152002672387345e-4,3.9633858314748504e-4,0.36402701727640485,FALSE,not_significant
elasticsearch,quantifier_distribution,46,55885,55931,0.42121863495028944,8.224419373871377e-4,-3.4143859056901633e-4,1.343367581664104e-4,0.4680207055003216,FALSE,not_significant
google-apps-script,quantifier_distribution,63,55172,55235,0.0977775404850578,0.0011405811532542772,-6.716355182644155e-5,4.963401511581147e-4,0.13580213956258028,FALSE,not_significant
templates,quantifier_distribution,45,55161,55206,0.3922565352713839,8.151287903488751e-4,-3.492413140088967e-4,1.2751318752976572e-4,0.43827545840378085,FALSE,not_significant
ruby-on-rails-3,quantifier_distribution,37,55054,55091,0.04984129190136322,6.716160534388558e-4,-4.7105593565397504e-4,-3.769766464519473e-5,0.07667891061748189,FALSE,not_significant
security,quantifier_distribution,76,54862,54938,4.338954328609102e-4,0.0013833776256871383,1.463433126929284e-4,7.684262315044669e-4,0.0011570544876290938,TRUE,above_baseline
variables,quantifier_distribution,45,53622,53667,0.5056226916044174,8.385041086701325e-4,-3.326812517962139e-4,1.5770376195959755e-4,0.5495898821787145,FALSE,not_significant
machine-learning,quantifier_distribution,73,53448,53521,8.822666305100819e-4,0.0013639505988303656,1.250460846051486e-4,7.508694058787012e-4,0.0021259436879761014,TRUE,above_baseline
flask,quantifier_distribution,22,53407,53429,9.385593061043352e-5,4.117614029833985e-4,-6.866923131210914e-4,-3.4177058808899295e-4,2.8441191094070767e-4,TRUE,below_baseline
sql-server-2008,quantifier_distribution,99,53289,53388,1.9712212241700875e-12,0.0018543492919757248,5.6321311457596e-4,0.0012934997621986083,1.516324018592375e-11,TRUE,above_baseline
exception,quantifier_distribution,58,52986,53044,0.20544486905184553,0.0010934318678832667,-1.1407468778763433e-4,4.489527163772865e-4,0.2520795939286448,FALSE,not_significant
tkinter,quantifier_distribution,39,52281,52320,0.17484535802702958,7.454128440366973e-4,-4.1475760575520996e-4,5.359758665172325e-5,0.21993126795852777,FALSE,not_significant
delphi,quantifier_distribution,66,52100,52166,0.010981788919385047,0.0012651918874362611,3.391275272526795e-5,6.44485314970373e-4,0.01978700706195504,TRUE,above_baseline
nginx,quantifier_distribution,29,52021,52050,0.005696806518454969,5.571565802113353e-4,-5.719298769302017e-4,-1.6574266982400895e-4,0.011170208859715624,TRUE,below_baseline
listview,quantifier_distribution,52,51642,51694,0.5506720923128431,0.0010059194490656556,-1.9361709632899902e-4,3.5347028728342897e-4,0.5953211808787493,FALSE,not_significant
haskell,quantifier_distribution,88,51378,51466,5.381561016966396e-9,0.001709866708117981,4.267220620282638e-4,0.0011410256470308167,2.759774880495588e-8,TRUE,above_baseline
debugging,quantifier_distribution,41,51178,51219,0.3508204508367548,8.004841953181437e-4,-3.707406790568312e-4,1.1972336251623726e-4,0.39418028183905035,FALSE,not_significant
asynchronous,quantifier_distribution,66,51030,51096,0.006654373321806903,0.0012916862376702678,5.402841960415298e-5,6.773583485595013e-4,0.012771740000615437,TRUE,above_baseline
jpa,quantifier_distribution,25,51059,51084,0.0011848929631413775,4.893900242737452e-4,-6.28783794544144e-4,-2.44421864085247e-4,0.0026626808160480396,TRUE,below_baseline
jsp,quantifier_distribution,18,50758,50776,2.314737617970556e-5,3.5449818812037184e-4,-7.356897203647771e-4,-4.0729961057136036e-4,7.466895541840503e-5,TRUE,below_baseline
web-scraping,quantifier_distribution,26,50621,50647,0.002278592435297236,5.133571583706833e-4,-6.102892662735155e-4,-2.1498212416199924e-4,0.004900198785585453,TRUE,below_baseline
gradle,quantifier_distribution,21,50334,50355,1.746673290568485e-4,4.170390229371463e-4,-6.877038525250436e-4,-3.302038087775452e-4,5.062821132082565e-4,TRUE,below_baseline
batch-file,quantifier_distribution,49,50125,50174,0.709680041344423,9.76601427033922e-4,-2.2297544815669517e-4,3.241925950476579e-4,0.7354197319631326,FALSE,not_significant
generics,quantifier_distribution,56,49898,49954,0.15232648116887815,0.0011210313488409336,-9.86629590390595e-5,4.887399495440454e-4,0.19404647282659634,FALSE,not_significant
xamarin,quantifier_distribution,26,49865,49891,0.002965018957184172,5.211360766470906e-4,-6.054932102441538e-4,-2.0422034363854616e-4,0.006113441148833344,TRUE,below_baseline
pdf,quantifier_distribution,30,49685,49715,0.01813246710052005,6.034396057527909e-4,-5.387692679788612e-4,-1.063372276924382e-4,0.030474734622722773,TRUE,below_baseline
google-cloud-platform,quantifier_distribution,47,49280,49327,0.8448308267968594,9.528250248342692e-4,-2.457165362274187e-4,2.993808787190758e-4,0.8533644715119793,FALSE,not_significant
wcf,quantifier_distribution,32,49223,49255,0.043937887168855674,6.496802355090854e-4,-5.016710248642559e-4,-5.095421129445467e-5,0.06812075530055144,FALSE,not_significant
amazon-s3,quantifier_distribution,42,49081,49123,0.6052648398677435,8.549966410846243e-4,-3.297513678549086e-4,1.8775894284727595e-4,0.6473420747248594,FALSE,not_significant
ssl,quantifier_distribution,30,48976,49006,0.022460129922636025,6.121699383748928e-4,-5.331561478572985e-4,-9.448968256979711e-5,0.036819885119075454,TRUE,below_baseline
testing,quantifier_distribution,33,48740,48773,0.07038669513915552,6.766038586923092e-4,-4.804832893721404e-4,-1.8294700420122426e-5,0.10427185532775822,FALSE,not_significant
jenkins,quantifier_distribution,23,48508,48531,0.001065885206266051,4.7392388370320004e-4,-6.460934631405729e-4,-2.580444766299083e-4,0.0024559742552604995,TRUE,below_baseline
npm,quantifier_distribution,22,47483,47505,9.154909507816394e-4,4.6310914640564153e-4,-6.567434909058387e-4,-2.690239234597596e-4,0.0021596673282000957,TRUE,below_baseline
unix,quantifier_distribution,72,47289,47361,2.1873795128573767e-5,0.0015202381706467347,2.431480626728439e-4,9.453425714437443e-4,7.171736107729104e-5,TRUE,above_baseline
recursion,quantifier_distribution,91,47080,47171,8.782187830928415e-13,0.0019291513853850883,6.06988187564308e-4,0.0013993288760289872,7.025750264742732e-12,TRUE,above_baseline
ionic-framework,quantifier_distribution,13,46378,46391,4.842001274360259e-6,2.8022676812312734e-4,-7.985664416884097e-4,-4.929657292422169e-4,1.698947815565003e-5,TRUE,below_baseline
network-programming,quantifier_distribution,50,46240,46290,0.27607220735741067,0.001080146899978397,-1.4533062506628334e-4,4.536387178461962e-4,0.3173243762728858,FALSE,not_significant
google-app-engine,quantifier_distribution,53,46044,46097,0.11466679761291652,0.0011497494413953186,-8.584525758845754e-5,5.333584332022133e-4,0.15187655312969078,FALSE,not_significant
visual-studio-2010,quantifier_distribution,28,45639,45667,0.028042245885179527,6.13134210699192e-4,-5.402229434999822e-4,-8.54943422785151e-5,0.04522942884706375,TRUE,below_baseline
mongoose,quantifier_distribution,33,45365,45398,0.16344079462554287,7.269042689105247e-4,-4.473101936919989e-4,4.913302433616701e-5,0.20688708180448465,FALSE,not_significant
assembly,quantifier_distribution,84,44934,45018,5.982069644189433e-11,0.0018659202985472478,5.410855418971202e-4,0.001338769348020494,3.859399770444795e-10,TRUE,above_baseline
.net-core,quantifier_distribution,32,44737,44769,0.14204620981791596,7.147803167370278e-4,-4.590808882635519e-4,3.665581456072624e-5,0.18328543202311737,FALSE,not_significant
android-fragments,quantifier_distribution,24,44272,44296,0.00788552885468007,5.41809644211667e-4,-6.012352203099982e-4,-1.6713119844354916e-4,0.014582317029593766,TRUE,below_baseline
math,quantifier_distribution,102,44172,44274,1.9129179406917527e-21,0.002303835208022767,9.310952098733798e-4,0.0018245894989952732,2.732739915273933e-20,TRUE,above_baseline
join,quantifier_distribution,86,43531,43617,7.709934675245044e-13,0.001971708278882087,6.292290873828422e-4,0.0014622017632044508,6.424945562704203e-12,TRUE,above_baseline
winapi,quantifier_distribution,48,43389,43437,0.22035707614770844,0.0011050486912079563,-1.336256089493469e-4,4.917372841883782e-4,0.2670994862396466,FALSE,not_significant
svg,quantifier_distribution,23,43377,43400,0.006705163500323105,5.299539170506912e-4,-6.129095103197175e-4,-1.791683627557813e-4,0.012771740000615437,TRUE,below_baseline
rust,quantifier_distribution,37,43206,43243,0.6307612799394638,8.556298129176977e-4,-3.4621470985911286e-4,2.0548862851762692e-4,0.6661127356578282,FALSE,not_significant
animation,quantifier_distribution,30,43210,43240,0.1126686453387873,6.938020351526364e-4,-4.8067591684484415e-4,1.6294279973235706e-5,0.1512330809916608,FALSE,not_significant
session,quantifier_distribution,43,43119,43162,0.6316578961241077,9.962466984847784e-4,-2.2761948994306716e-4,3.681271797357426e-4,0.6661127356578282,FALSE,not_significant
intellij-idea,quantifier_distribution,24,43070,43094,0.011817456018761014,5.569220773193484e-4,-5.921562218882851e-4,-1.4598533064989942e-4,0.02110260003350181,TRUE,below_baseline
django-models,quantifier_distribution,32,42993,43025,0.2142771171864602,7.437536316095293e-4,-4.401270341863303e-4,7.564859022850766e-5,0.26131355754446367,FALSE,not_significant
laravel-5,quantifier_distribution,28,42935,42963,0.06178128799886341,6.517235761003654e-4,-5.158984658506338e-4,-3.264008912551671e-5,0.09290419247949384,FALSE,not_significant
curl,quantifier_distribution,18,42829,42847,5.786579203969312e-4,4.2009942353023546e-4,-7.003111727772089e-4,-3.114756873392014e-4,0.0015030075854465745,TRUE,below_baseline
hadoop,quantifier_distribution,61,42692,42753,6.744359625526292e-4,0.0014268004584473604,1.4280137712442724e-4,8.588138325934121e-4,0.0016846849680586054,TRUE,above_baseline
javascript,logical_structure,109,2482274,2482383,0.37677679819818055,4.39094209072492e-5,-1.2769398179514636e-5,4.634366717179401e-6,0.7611652488852133,FALSE,not_significant
python,logical_structure,69,2170544,2170613,8.272457666937333e-4,3.178825520716959e-5,-2.419068999404922e-5,-8.186672868445246e-6,0.02363559333410667,TRUE,below_baseline
java,logical_structure,91,1886003,1886094,0.9587759487407184,4.824786039296027e-5,-1.0026620061901831e-5,1.0568467570988728e-5,0.9764118653422997,FALSE,not_significant
c#,logical_structure,70,1604023,1604093,0.44130908695968823,4.3638367600880994e-5,-1.493462479528585e-5,6.257486720214198e-6,0.7930814909579893,FALSE,not_significant
php,logical_structure,61,1446400,1446461,0.32610742236866264,4.2171894022721664e-5,-1.6749004039542177e-5,5.1389188081518684e-6,0.7049553914824199,FALSE,not_significant
android,logical_structure,23,1369739,1369762,1.8181804212645642e-7,1.679123818590383e-5,-3.859286969936461e-5,-2.377852720566137e-5,1.8181804212645643e-5,TRUE,below_baseline
html,logical_structure,88,1173306,1173394,4.6812292818456045e-5,7.499612235958255e-5,1.1104399690377547e-5,4.2933971751953905e-5,0.0018724917127382417,TRUE,above_baseline
jquery,logical_structure,41,1019828,1019869,0.26535852221655026,4.0201241532000675e-5,-2.0392871121776544e-5,4.841480908944255e-6,0.6535882746796745,FALSE,not_significant
c++,logical_structure,36,808149,808185,0.6609181264166496,4.454425657491787e-5,-1.8248023978825943e-5,1.1382663851828047e-5,0.9404994137399785,FALSE,not_significant
css,logical_structure,124,797692,797816,1.5463311466533818e-39,1.5542430836182778e-4,7.995149491408569e-5,1.3494324853273625e-4,3.092662293306764e-37,TRUE,above_baseline
sql,logical_structure,39,671956,671995,0.24174968425576698,5.8036146102277545e-5,-8.366879295674467e-6,2.8485298223395918e-5,0.6198709852711974,FALSE,not_significant
ios,logical_structure,21,668594,668615,0.0525995728840782,3.140820950771371e-5,-3.02881804085994e-5,-2.8492738528068196e-6,0.3648869328583161,FALSE,not_significant
mysql,logical_structure,42,653704,653746,0.06219180008337373,6.42451349606728e-5,-3.359874283533566e-6,3.5896270928045525e-5,0.3648869328583161,FALSE,not_significant
r,logical_structure,15,503015,503030,0.06472399256413383,2.9819295071864502e-5,-3.3503287298373874e-5,-2.8119958347307585e-6,0.3648869328583161,FALSE,not_significant
reactjs,logical_structure,17,457983,458000,0.2922665912064473,3.711790393013101e-5,-2.872212247053585e-5,7.004057053964224e-6,0.679689746991738,FALSE,not_significant
node.js,logical_structure,19,455429,455448,0.5452550136634798,4.1717166394407266e-5,-2.5223514521813676e-5,1.270397403379457e-5,0.8774102628012005,FALSE,not_significant
arrays,logical_structure,21,416268,416289,0.8197415440907166,5.044572400423744e-5,-1.9285736007767827e-5,2.4223310739409063e-5,0.9613823415416336,FALSE,not_significant
c,logical_structure,25,406113,406138,0.21652059379676708,6.155543189753236e-5,-1.0710659180417533e-5,3.786764969864862e-5,0.609917165624696,FALSE,not_significant
asp.net,logical_structure,18,367923,367941,0.9346305413869946,4.892088677260757e-5,-2.1826778320321632e-5,2.3714678588703126e-5,0.9764118653422997,FALSE,not_significant
json,logical_structure,10,356372,356382,0.08742485002064393,2.8059778552227665e-5,-3.7530381735657856e-5,-2.3039344367204533e-6,0.40650801845020385,FALSE,not_significant
.net,logical_structure,23,335843,335866,0.08943176405904484,6.847969130546111e-5,-7.621212213534015e-6,4.86267215476226e-5,0.40650801845020385,FALSE,not_significant
sql-server,logical_structure,17,334881,334898,0.8173528530721689,5.07617244653596e-5,-2.1505353010630037e-5,2.70749286645156e-5,0.9613823415416336,FALSE,not_significant
python-3.x,logical_structure,16,334584,334600,0.9895026481115895,4.781829049611476e-5,-2.3753984495074497e-5,2.343669221047038e-5,0.9895026481115895,FALSE,not_significant
ruby-on-rails,logical_structure,10,332727,332737,0.13724364109446408,3.0053766187709813e-5,-3.6757650632716636e-5,9.113097313026227e-7,0.4861668984224725,FALSE,not_significant
